Gene,log2FC,pVal,pAdj,NES
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
NDUFA8,0.16932011,0.50089184,0.778186812,369.3962
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
POLG,0.150168958,0.511589529,0.784525772,55.45789
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
UMPS,-0.280797717,0.386286392,0.698091525,43.02971
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
PAICS,-0.439459101,0.116184129,0.395120357,168.2771
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
GART,-0.594835766,0.117316564,0.397322106,61.12402
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
DHODH,0.237987546,0.538522299,0.800573835,22.05157
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
TYMS,-2.045695661,9.90095E-11,1.29183E-08,57.87639
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
PPAT,-0.018097533,0.956701524,0.986349992,50.86103
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
APRT,-0.17726815,0.404946168,0.711799965,48.52415
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
PRPS1,0.037028095,0.882584617,0.957929403,42.02029
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
FADD,-0.077242053,0.855334168,0.946398625,16.16777
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
MYOF,-0.013648875,0.973489651,0.992280329,34.39731
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
CASP1,-0.03913803,0.900590693,0.963930788,25.89784
